ISO3,item_name,band_name,deltaE_mean,deltaE_mean_sem,unit,pixel_count,physical_area_km2,sp_count
KGZ,POTA,AVES,-2.212268355482494e-10,4.4992336031656954e-11,deltaE per km2 per sp.,2276,805.8489999824017,9769
LAO,POTA,AVES,-7.178503190020458e-09,5.929160130572119e-10,deltaE per km2 per sp.,1858,19.816000000834464,9769
LVA,POTA,AVES,-1.1702027801418805e-10,3.678943553380696e-12,deltaE per km2 per sp.,631,461.50999897003175,9769
LBN,POTA,AVES,-2.331757362367234e-09,6.308341928669563e-10,deltaE per km2 per sp.,141,197.7919992518425,9769
LSO,POTA,AVES,-2.433426613606579e-09,2.4700475568008387e-10,deltaE per km2 per sp.,276,58.52200007349252,9769
LBR,POTA,AVES,0.0,,deltaE per km2 per sp.,911,0.0,9769
LBY,POTA,AVES,2.192152275100703e-13,2.6742893221887192e-11,deltaE per km2 per sp.,821,136.06099974773824,9769
LIE,POTA,AVES,,,deltaE per km2 per sp.,,,9769
LTU,POTA,AVES,-1.517970254984332e-10,6.213241279693429e-12,deltaE per km2 per sp.,1042,701.3560000613331,9769
LUX,POTA,AVES,-1.1607528944325214e-10,2.3036694342528994e-11,deltaE per km2 per sp.,43,6.130000057220458,9769
MCO,POTA,AVES,,,deltaE per km2 per sp.,,,9769
MNG,POTA,AVES,-1.6354363051174377e-11,3.223231815602248e-11,deltaE per km2 per sp.,1211,98.40300057545305,9769
MNE,POTA,AVES,-5.360682195372424e-10,2.0993467112301526e-10,deltaE per km2 per sp.,64,29.980999928489325,9769
MKD,POTA,AVES,-2.84758706009623e-10,7.709810873234215e-11,deltaE per km2 per sp.,240,133.55200041651727,9769
MDG,POTA,AVES,-6.068540448072696e-09,3.4590447824727513e-09,deltaE per km2 per sp.,6635,411.8090013547987,9769
MWI,POTA,AVES,-5.739540163264715e-09,1.4478400066772871e-09,deltaE per km2 per sp.,729,1710.6089976582675,9769
MYS,POTA,AVES,0.0,,deltaE per km2 per sp.,3552,0.0,9769
MDV,POTA,AVES,,,deltaE per km2 per sp.,,,9769
MLI,POTA,AVES,-1.0734170625829372e-09,2.4658349465500965e-11,deltaE per km2 per sp.,4204,39.382000019997356,9769
MLT,POTA,AVES,-2.986938089144786e-11,1.1934592503609691e-11,deltaE per km2 per sp.,6,7.0219999694824216,9769
MHL,POTA,AVES,,,deltaE per km2 per sp.,,,9769
MRT,POTA,AVES,-2.7112770971194465e-10,2.3981491882772593e-11,deltaE per km2 per sp.,578,4.314999996349216,9769
MUS,POTA,AVES,-2.9235301416988476e-07,9.562533384629803e-08,deltaE per km2 per sp.,21,2.9289999437332153,9769
MEX,POTA,AVES,-5.464223399504037e-09,1.0461446871103222e-09,deltaE per km2 per sp.,14532,613.539000472352,9769
FSM,POTA,AVES,,,deltaE per km2 per sp.,,,9769
MDA,POTA,AVES,-6.68145099229701e-11,8.799619828830054e-12,deltaE per km2 per sp.,550,349.2080003821105,9769
NIC,POTA,AVES,-1.959633672708633e-08,5.2578148137980025e-09,deltaE per km2 per sp.,1143,22.740999895334244,9769
OMN,POTA,AVES,-2.7288271676914255e-10,1.7371434453242229e-10,deltaE per km2 per sp.,376,2.930000008940697,9769
PAK,POTA,AVES,-7.948668109164649e-10,6.656823081328501e-11,deltaE per km2 per sp.,6799,795.7010001065582,9769
PLW,POTA,AVES,,,deltaE per km2 per sp.,,,9769
PAN,POTA,AVES,-2.39877362831189e-08,6.817385832921797e-09,deltaE per km2 per sp.,535,9.00599998421967,9769
PNG,POTA,AVES,-1.5927154629706243e-08,9.249240341939588e-09,deltaE per km2 per sp.,1581,1.7679999984800814,9769
PRY,POTA,AVES,-5.540718615835418e-09,2.0381981806032854e-10,deltaE per km2 per sp.,4103,1.5200000231713058,9769
PER,POTA,AVES,-3.9350593442033016e-08,4.646121901449411e-09,deltaE per km2 per sp.,6118,2548.4590034576504,9769
PHL,POTA,AVES,-1.1839141041951575e-07,2.416215893920852e-08,deltaE per km2 per sp.,3412,51.36300014175474,9769
POL,POTA,AVES,-1.3205044906644025e-10,3.980305495342065e-12,deltaE per km2 per sp.,4869,6322.421999062597,9769
PRT,POTA,AVES,-3.277435652519438e-10,1.3346283226668829e-11,deltaE per km2 per sp.,1319,437.3129996322841,9769
ROU,POTA,AVES,-9.361882500181386e-11,3.482077749351799e-12,deltaE per km2 per sp.,2479,2737.480997938812,9769
RUS,POTA,AVES,-1.213153357804083e-10,1.941014818113278e-12,deltaE per km2 per sp.,45464,30340.378989918307,9769
RWA,POTA,AVES,-2.039680616648418e-08,1.5054697941872847e-09,deltaE per km2 per sp.,249,918.7109988737107,9769
WSM,POTA,AVES,,,deltaE per km2 per sp.,,,9769
SMR,POTA,AVES,,,deltaE per km2 per sp.,,,9769
TON,POTA,AVES,,,deltaE per km2 per sp.,,,9769
TTO,POTA,AVES,0.0,,deltaE per km2 per sp.,47,0.0,9769
TUN,POTA,AVES,-5.792234707952466e-10,6.673953007213512e-11,deltaE per km2 per sp.,1216,246.56799980781975,9769
TKM,POTA,AVES,-1.183740042860544e-10,7.966421610769484e-12,deltaE per km2 per sp.,1245,309.0779999928177,9769
STP,POTA,AVES,0.0,,deltaE per km2 per sp.,12,0.0,9769
SAU,POTA,AVES,-7.871462398465803e-10,1.9399598421556767e-10,deltaE per km2 per sp.,2107,174.30199976228178,9769
SEN,POTA,AVES,-9.305042162246784e-10,1.7678284229019345e-10,deltaE per km2 per sp.,1393,4.668999935314059,9769
SVK,POTA,AVES,-1.292665444770094e-10,5.559390272981187e-12,deltaE per km2 per sp.,631,205.53699998423457,9769
SVN,POTA,AVES,-1.828002607534342e-10,2.8327105324732316e-11,deltaE per km2 per sp.,288,63.80899992838502,9769
SLB,POTA,AVES,0.0,,deltaE per km2 per sp.,234,0.0,9769
SOM,POTA,AVES,0.0,,deltaE per km2 per sp.,1027,0.0,9769
ZAF,POTA,AVES,-4.466639438876682e-09,2.486361001444336e-10,deltaE per km2 per sp.,5810,536.2970008195191,9769
SSD,POTA,AVES,-1.3255707884451327e-09,1.0481586720544413e-10,deltaE per km2 per sp.,2783,189.33299936912954,9769
ESP,POTA,AVES,-9.295171756737887e-10,2.1110738141853893e-10,deltaE per km2 per sp.,6326,945.1389993725717,9769
LKA,POTA,AVES,-8.223276081007474e-08,3.624136919791633e-08,deltaE per km2 per sp.,740,54.671000394821164,9769
KNA,POTA,AVES,-8.24459237872607e-09,5.582094945670176e-09,deltaE per km2 per sp.,2,0.043999998569488524,9769
LCA,POTA,AVES,0.0,,deltaE per km2 per sp.,5,0.0,9769
VCT,POTA,AVES,0.0,,deltaE per km2 per sp.,4,0.0,9769
SDN,POTA,AVES,-8.109188875948803e-10,7.686009910377499e-10,deltaE per km2 per sp.,6709,0.08800000190734864,9769
SUR,POTA,AVES,0.0,,deltaE per km2 per sp.,92,0.0,9769
SWZ,POTA,AVES,-3.671978580055697e-09,9.478497064425823e-10,deltaE per km2 per sp.,194,32.431999896094204,9769
SWE,POTA,AVES,-7.161498778973297e-11,9.562380919077853e-12,deltaE per km2 per sp.,1572,274.2319998824596,9769
CHE,POTA,AVES,-2.584587763738773e-10,4.9600565071120076e-11,deltaE per km2 per sp.,377,126.49900065541267,9769
SYR,POTA,AVES,-1.4501817335882126e-10,5.976424453855899e-11,deltaE per km2 per sp.,1398,280.69600056946274,9769
TWN,POTA,AVES,-6.296320082039269e-09,2.4693493564808405e-08,deltaE per km2 per sp.,280,17.93899999037385,9769
TJK,POTA,AVES,-1.1436779128700218e-09,2.7718234193975267e-09,deltaE per km2 per sp.,904,284.6029993981123,9769
TZA,POTA,AVES,-5.002124622955034e-08,4.4090656276257416e-09,deltaE per km2 per sp.,3744,1134.6639997737855,9769
THA,POTA,AVES,-1.1535853796155387e-08,2.0935992233621965e-09,deltaE per km2 per sp.,4937,68.83599974125624,9769
TLS,POTA,AVES,-4.921342083186888e-08,1.2046855968984718e-08,deltaE per km2 per sp.,161,3.37300001360476,9769
TGO,POTA,AVES,0.0,,deltaE per km2 per sp.,497,0.0,9769
TUV,POTA,AVES,,,deltaE per km2 per sp.,,,9769
UGA,POTA,AVES,-1.4663420170265608e-08,9.791819005257906e-10,deltaE per km2 per sp.,1352,483.5270006118715,9769
URY,POTA,AVES,-2.4168638095672304e-09,1.0990687561322501e-10,deltaE per km2 per sp.,2412,84.28900003530084,9769
UZB,POTA,AVES,-1.127570561357215e-10,1.9504494916478682e-11,deltaE per km2 per sp.,1499,519.767999683693,9769
VUT,POTA,AVES,0.0,,deltaE per km2 per sp.,93,0.0,9769
VAT,POTA,AVES,,,deltaE per km2 per sp.,,,9769
VEN,POTA,AVES,-6.57918010463499e-08,1.4144173294922851e-08,deltaE per km2 per sp.,3937,217.75700099080802,9769
VNM,POTA,AVES,-6.898698341360339e-09,3.332493608449551e-10,deltaE per km2 per sp.,3604,345.34600003860885,9769
ZMB,POTA,AVES,-1.8471740479562394e-09,1.639100475525589e-09,deltaE per km2 per sp.,6136,20.729999852404,9769
ZWE,POTA,AVES,-1.9146563472473296e-09,3.552339690487894e-10,deltaE per km2 per sp.,3097,28.40500000797212,9769
YEM,POTA,AVES,-7.977653922775653e-09,1.1466084674410509e-09,deltaE per km2 per sp.,2000,172.70600026287138,9769
UKR,POTA,AVES,-8.955688667292107e-11,7.314328007852318e-12,deltaE per km2 per sp.,8560,15092.668005139752,9769
BHR,POTA,AVES,-2.488433513376181e-12,1.0429065459082671e-11,deltaE per km2 per sp.,5,0.00700000025331974,9769
KWT,POTA,AVES,-2.633525778821778e-11,1.5776128791998922e-11,deltaE per km2 per sp.,55,7.295000000521542,9769
QAT,POTA,AVES,-3.548303022954774e-11,1.2981190081042712e-11,deltaE per km2 per sp.,105,0.012000000178813936,9769
ARE,POTA,AVES,-1.28714131673035e-11,2.9324142549470156e-11,deltaE per km2 per sp.,295,2.6700000102072954,9769
TUR,POTA,AVES,-3.0029773360671934e-10,1.5042094248236053e-11,deltaE per km2 per sp.,11047,1635.5490005247295,9769
ISR,POTA,AVES,-4.949831091729097e-10,5.40441240782941e-10,deltaE per km2 per sp.,140,171.31900044441224,9769
BGD,POTA,AVES,-1.0478841522786433e-09,2.7106342237895596e-10,deltaE per km2 per sp.,1698,3228.270007787794,9769
MMR,POTA,AVES,-5.574878814753985e-09,2.856260779388023e-10,deltaE per km2 per sp.,4915,344.5750003337115,9769
IND,POTA,AVES,-1.5983527441458737e-09,6.438357159625829e-10,deltaE per km2 per sp.,35643,15254.97100472495,9769
BEN,POTA,AVES,-9.70481982654935e-10,4.983202648557428e-10,deltaE per km2 per sp.,1131,0.06600000262260437,9769
NER,POTA,AVES,-3.3241780413480017e-10,4.670522481882965e-11,deltaE per km2 per sp.,2154,8.238000092431903,9769
NGA,POTA,AVES,-1.0570102488399656e-09,3.030719228493793e-10,deltaE per km2 per sp.,9503,2575.263000481501,9769
111,POTA,AVES,0.0,,deltaE per km2 per sp.,55,0.0,9769
112,POTA,AVES,0.0,,deltaE per km2 per sp.,2,0.0,9769
113,POTA,AVES,0.0,,deltaE per km2 per sp.,1,0.0,9769
114,POTA,AVES,0.0,,deltaE per km2 per sp.,1,0.0,9769
115,POTA,AVES,,,deltaE per km2 per sp.,,,9769
116,POTA,AVES,0.0,,deltaE per km2 per sp.,1,0.0,9769
117,POTA,AVES,,,deltaE per km2 per sp.,,,9769
118,POTA,AVES,,,deltaE per km2 per sp.,,,9769
119,POTA,AVES,0.0,,deltaE per km2 per sp.,1,0.0,9769
120,POTA,AVES,,,deltaE per km2 per sp.,,,9769
121,POTA,AVES,,,deltaE per km2 per sp.,,,9769
122,POTA,AVES,,,deltaE per km2 per sp.,,,9769
123,POTA,AVES,,,deltaE per km2 per sp.,,,9769
124,POTA,AVES,,,deltaE per km2 per sp.,,,9769
125,POTA,AVES,,,deltaE per km2 per sp.,,,9769
126,POTA,AVES,,,deltaE per km2 per sp.,,,9769
127,POTA,AVES,,,deltaE per km2 per sp.,,,9769
128,POTA,AVES,,,deltaE per km2 per sp.,,,9769
129,POTA,AVES,,,deltaE per km2 per sp.,,,9769
ESH,POTA,AVES,,,deltaE per km2 per sp.,,,9769
AFG,CASS,AVES,0.0,,deltaE per km2 per sp.,7087,0.0,9769
GBR,CASS,AVES,0.0,,deltaE per km2 per sp.,2655,0.0,9769
ALB,CASS,AVES,0.0,,deltaE per km2 per sp.,386,0.0,9769
DZA,CASS,AVES,0.0,,deltaE per km2 per sp.,2457,0.0,9769
USA,CASS,AVES,-6.522742586948455e-08,3.826216244425781e-09,deltaE per km2 per sp.,66601,0.5309999957680702,9769
ATA,CASS,AVES,,,deltaE per km2 per sp.,,,9769
ATG,CASS,AVES,-8.960926994527331e-11,4.2324463203812725e-08,deltaE per km2 per sp.,4,0.19,9769
ARG,CASS,AVES,-7.956232925708764e-09,2.784283365736171e-10,deltaE per km2 per sp.,14156,675.3599994893372,9769
AND,CASS,AVES,0.0,,deltaE per km2 per sp.,1,0.0,9769
AGO,CASS,AVES,-2.8508250606083236e-09,1.437507748251831e-10,deltaE per km2 per sp.,11859,7318.669001354352,9769
ARM,CASS,AVES,0.0,,deltaE per km2 per sp.,436,0.0,9769
NLD,CASS,AVES,0.0,,deltaE per km2 per sp.,648,0.0,9769
AUS,CASS,AVES,0.0,,deltaE per km2 per sp.,10484,0.0,9769
AUT,CASS,AVES,0.0,,deltaE per km2 per sp.,912,0.0,9769
AZE,CASS,AVES,0.0,,deltaE per km2 per sp.,968,0.0,9769
BHS,CASS,AVES,,,deltaE per km2 per sp.,,,9769
BRB,CASS,AVES,-6.385700242518065e-08,7.705824284851768e-08,deltaE per km2 per sp.,6,0.09399999856948853,9769
BLR,CASS,AVES,0.0,,deltaE per km2 per sp.,2722,0.0,9769
BEL,CASS,AVES,0.0,,deltaE per km2 per sp.,439,0.0,9769
BLZ,CASS,AVES,-1.5429409013861985e-08,4.748061677125244e-09,deltaE per km2 per sp.,131,0.2900000024586916,9769
BTN,CASS,AVES,0.0,,deltaE per km2 per sp.,274,0.0,9769
BOL,CASS,AVES,-7.748354021950188e-09,1.3064459580344385e-09,deltaE per km2 per sp.,6600,330.2499997153134,9769
BIH,CASS,AVES,0.0,,deltaE per km2 per sp.,404,0.0,9769
BWA,CASS,AVES,-1.5593999355661547e-09,7.565612140660864e-10,deltaE per km2 per sp.,559,0.09899999856948853,9769
NOR,CASS,AVES,0.0,,deltaE per km2 per sp.,794,0.0,9769
COL,CASS,AVES,-1.740166178021679e-08,2.036307410176349e-09,deltaE per km2 per sp.,5157,1518.6770008007438,9769
COM,CASS,AVES,,,deltaE per km2 per sp.,,,9769
BRA,CASS,AVES,-4.6496698854445785e-09,3.6327956751975736e-10,deltaE per km2 per sp.,56002,17997.021996517033,9769
FRA,CASS,AVES,-1.1260040189651005e-08,1.88098971611838e-09,deltaE per km2 per sp.,8909,30.284000182300808,9769
COD,CASS,AVES,-3.2839384371296004e-09,3.0765218981125734e-10,deltaE per km2 per sp.,16168,18405.07798338011,9769
COG,CASS,AVES,-2.4937853440878586e-09,2.2550559107594712e-10,deltaE per km2 per sp.,2056,1091.10899998188,9769
NZL,CASS,AVES,0.0,,deltaE per km2 per sp.,2390,0.0,9769
BRN,CASS,AVES,-3.3716956336964042e-09,2.413446750080353e-09,deltaE per km2 per sp.,40,1.4349999862909315,9769
BGR,CASS,AVES,0.0,,deltaE per km2 per sp.,1296,0.0,9769
BFA,CASS,AVES,-7.623410465178796e-10,1.4582358030983246e-11,deltaE per km2 per sp.,1720,12.438000014275314,9769
BDI,CASS,AVES,-4.391570481386268e-09,1.2504105327382219e-09,deltaE per km2 per sp.,295,814.3639976882935,9769
CPV,CASS,AVES,-8.792783955175905e-09,2.8221403220043564e-09,deltaE per km2 per sp.,39,2.4409999755024905,9769
KHM,CASS,AVES,-2.4211083424618985e-09,4.796065157112842e-10,deltaE per km2 per sp.,1146,501.61099989593026,9769
CMR,CASS,AVES,-8.201412759942016e-09,8.40436586744676e-10,deltaE per km2 per sp.,4136,2613.203995686844,9769
CAN,CASS,AVES,0.0,,deltaE per km2 per sp.,10860,0.0,9769
CRI,CASS,AVES,-6.993836974308066e-08,1.689191485245324e-08,deltaE per km2 per sp.,468,130.05299980163574,9769
CIV,CASS,AVES,-5.700102677409584e-09,4.844711307681359e-10,deltaE per km2 per sp.,3191,2836.4730027889464,9769
HRV,CASS,AVES,0.0,,deltaE per km2 per sp.,720,0.0,9769
CUB,CASS,AVES,-1.507313594670435e-08,1.960057309666273e-09,deltaE per km2 per sp.,1143,1084.8109980284423,9769
CAF,CASS,AVES,-9.04798018067601e-10,2.95153513496011e-11,deltaE per km2 per sp.,3258,1899.5810007639973,9769
TCD,CASS,AVES,-6.81237339879052e-10,1.6836154612844173e-11,deltaE per km2 per sp.,2250,282.9600007779896,9769
CHL,CASS,AVES,0.0,,deltaE per km2 per sp.,3269,0.0,9769
CHN,CASS,AVES,-4.314797949928024e-09,7.235252229672981e-10,deltaE per km2 per sp.,66941,2572.5329969652,9769
CYP,CASS,AVES,0.0,,deltaE per km2 per sp.,110,0.0,9769
CZE,CASS,AVES,0.0,,deltaE per km2 per sp.,1015,0.0,9769
DNK,CASS,AVES,0.0,,deltaE per km2 per sp.,825,0.0,9769
DJI,CASS,AVES,0.0,,deltaE per km2 per sp.,23,0.0,9769
DMA,CASS,AVES,-1.3415793971195247e-07,8.91119385182297e-08,deltaE per km2 per sp.,11,0.8560000014305114,9769
DOM,CASS,AVES,-4.0071252222767206e-08,6.546077650865596e-09,deltaE per km2 per sp.,562,149.31800009965897,9769
ECU,CASS,AVES,-3.9915778815483816e-08,6.648171407526526e-09,deltaE per km2 per sp.,1972,189.7410002896935,9769
EGY,CASS,AVES,0.0,,deltaE per km2 per sp.,1112,0.0,9769
SLV,CASS,AVES,-1.1154018325248867e-08,3.811101073548605e-09,deltaE per km2 per sp.,248,14.910999953672288,9769
GNQ,CASS,AVES,-5.631364951967935e-09,1.7270885766220278e-09,deltaE per km2 per sp.,206,188.225999443084,9769
ERI,CASS,AVES,0.0,,deltaE per km2 per sp.,272,0.0,9769
EST,CASS,AVES,0.0,,deltaE per km2 per sp.,371,0.0,9769
ETH,CASS,AVES,0.0,,deltaE per km2 per sp.,3864,0.0,9769
FJI,CASS,AVES,-2.2159838650892723e-08,4.466510988828351e-09,deltaE per km2 per sp.,77,37.65800024032593,9769
FIN,CASS,AVES,0.0,,deltaE per km2 per sp.,2027,0.0,9769
GAB,CASS,AVES,-2.406622005406219e-09,3.1427377665140334e-10,deltaE per km2 per sp.,693,442.6710005227477,9769
GMB,CASS,AVES,-1.0566407301995099e-09,1.267334617033163e-10,deltaE per km2 per sp.,87,27.122999973297116,9769
MAR,CASS,AVES,0.0,,deltaE per km2 per sp.,2994,0.0,9769
MOZ,CASS,AVES,-3.6347958972258722e-09,1.5337470865411467e-10,deltaE per km2 per sp.,7277,10039.044991768822,9769
NAM,CASS,AVES,-1.320998976872545e-09,4.557327563182975e-09,deltaE per km2 per sp.,809,0.07099999904632569,9769
GEO,CASS,AVES,0.0,,deltaE per km2 per sp.,865,0.0,9769
DEU,CASS,AVES,0.0,,deltaE per km2 per sp.,5430,0.0,9769
GHA,CASS,AVES,-4.2739212759750094e-09,2.407158826744327e-10,deltaE per km2 per sp.,2635,7739.61400472708,9769
GRC,CASS,AVES,0.0,,deltaE per km2 per sp.,1857,0.0,9769
GRL,CASS,AVES,,,deltaE per km2 per sp.,,,9769
GRD,CASS,AVES,-7.37049122154533e-08,5.81875344399072e-08,deltaE per km2 per sp.,5,0.3050000047683716,9769
NRU,CASS,AVES,,,deltaE per km2 per sp.,,,9769
GTM,CASS,AVES,-1.500529941025029e-08,1.0776818894820444e-09,deltaE per km2 per sp.,1240,50.07399996474385,9769
NPL,CASS,AVES,0.0,,deltaE per km2 per sp.,1570,0.0,9769
GIN,CASS,AVES,-2.630471230274796e-09,1.3094053961161956e-10,deltaE per km2 per sp.,1383,1310.6889988670498,9769
GNB,CASS,AVES,-1.074485105985425e-09,1.4854493703606467e-10,deltaE per km2 per sp.,386,28.138000016212462,9769
GUY,CASS,AVES,-5.34692921544112e-09,5.539991466406747e-10,deltaE per km2 per sp.,545,7.78499998062849,9769
HTI,CASS,AVES,-1.8623482462193807e-08,1.355374380101638e-09,deltaE per km2 per sp.,315,766.3649987506867,9769
JOR,CASS,AVES,0.0,,deltaE per km2 per sp.,218,0.0,9769
HND,CASS,AVES,-1.5408409753133157e-08,4.527612342543648e-09,deltaE per km2 per sp.,1164,48.21900000073016,9769
HUN,CASS,AVES,0.0,,deltaE per km2 per sp.,1335,0.0,9769
ISL,CASS,AVES,,,deltaE per km2 per sp.,,,9769
IDN,CASS,AVES,-2.4796495707122402e-08,2.019655379593165e-09,deltaE per km2 per sp.,13149,11917.89299911134,9769
IRN,CASS,AVES,0.0,,deltaE per km2 per sp.,15339,0.0,9769
IRQ,CASS,AVES,0.0,,deltaE per km2 per sp.,2871,0.0,9769
IRL,CASS,AVES,0.0,,deltaE per km2 per sp.,304,0.0,9769
KAZ,CASS,AVES,0.0,,deltaE per km2 per sp.,14586,0.0,9769
KEN,CASS,AVES,-3.596644051957095e-09,2.522153752341961e-09,deltaE per km2 per sp.,1794,551.6979986582696,9769
KIR,CASS,AVES,,,deltaE per km2 per sp.,,,9769
PRK,CASS,AVES,0.0,,deltaE per km2 per sp.,1612,0.0,9769
KOR,CASS,AVES,0.0,,deltaE per km2 per sp.,1019,0.0,9769
XKX,CASS,AVES,,,deltaE per km2 per sp.,,,9769
SRB,CASS,AVES,0.0,,deltaE per km2 per sp.,833,0.0,9769
SYC,CASS,AVES,,,deltaE per km2 per sp.,,,9769
SLE,CASS,AVES,-5.628653460457019e-09,5.228162258369446e-10,deltaE per km2 per sp.,819,2217.8160010781885,9769
SGP,CASS,AVES,0.0,,deltaE per km2 per sp.,1,0.0,9769
ITA,CASS,AVES,0.0,,deltaE per km2 per sp.,3763,0.0,9769
JAM,CASS,AVES,-1.031942210373296e-07,6.523439099932215e-08,deltaE per km2 per sp.,86,8.484000039696694,9769
JPN,CASS,AVES,0.0,,deltaE per km2 per sp.,2992,0.0,9769
KGZ,CASS,AVES,0.0,,deltaE per km2 per sp.,2276,0.0,9769
LAO,CASS,AVES,-5.819404112507804e-09,6.637657623303172e-10,deltaE per km2 per sp.,1858,100.79300023458899,9769
LVA,CASS,AVES,0.0,,deltaE per km2 per sp.,631,0.0,9769
LBN,CASS,AVES,0.0,,deltaE per km2 per sp.,141,0.0,9769
LSO,CASS,AVES,0.0,,deltaE per km2 per sp.,276,0.0,9769
LBR,CASS,AVES,-6.323607790891205e-09,1.3610634350554314e-09,deltaE per km2 per sp.,911,782.952000303492,9769
LBY,CASS,AVES,0.0,,deltaE per km2 per sp.,821,0.0,9769
LIE,CASS,AVES,,,deltaE per km2 per sp.,,,9769
LTU,CASS,AVES,0.0,,deltaE per km2 per sp.,1042,0.0,9769
LUX,CASS,AVES,0.0,,deltaE per km2 per sp.,43,0.0,9769
MCO,CASS,AVES,,,deltaE per km2 per sp.,,,9769
MNG,CASS,AVES,0.0,,deltaE per km2 per sp.,1211,0.0,9769
MNE,CASS,AVES,0.0,,deltaE per km2 per sp.,64,0.0,9769
MKD,CASS,AVES,0.0,,deltaE per km2 per sp.,240,0.0,9769
MDG,CASS,AVES,-1.0642147124282303e-08,1.7598799814245467e-09,deltaE per km2 per sp.,6635,3764.3279997246714,9769
MWI,CASS,AVES,-4.581730351665912e-09,1.3212434940736653e-09,deltaE per km2 per sp.,729,1593.273000106588,9769
MYS,CASS,AVES,-9.620867262203598e-09,4.645626178534678e-10,deltaE per km2 per sp.,3552,34.942000102326276,9769
MDV,CASS,AVES,,,deltaE per km2 per sp.,,,9769
MLI,CASS,AVES,-1.0318552555054304e-09,6.435172598165142e-11,deltaE per km2 per sp.,4204,36.8439999294281,9769
MLT,CASS,AVES,0.0,,deltaE per km2 per sp.,6,0.0,9769
MHL,CASS,AVES,,,deltaE per km2 per sp.,,,9769
MRT,CASS,AVES,0.0,,deltaE per km2 per sp.,578,0.0,9769
MUS,CASS,AVES,-1.991976720033768e-07,7.62489268239277e-08,deltaE per km2 per sp.,21,0.09300000183284285,9769
MEX,CASS,AVES,-8.679292111493354e-09,1.3667524462572323e-09,deltaE per km2 per sp.,14532,12.403000060096383,9769
FSM,CASS,AVES,,,deltaE per km2 per sp.,,,9769
MDA,CASS,AVES,0.0,,deltaE per km2 per sp.,550,0.0,9769
NIC,CASS,AVES,-1.3338914165371925e-08,1.1998979418056903e-09,deltaE per km2 per sp.,1143,114.80499999053777,9769
OMN,CASS,AVES,0.0,,deltaE per km2 per sp.,376,0.0,9769
PAK,CASS,AVES,0.0,,deltaE per km2 per sp.,6799,0.0,9769
PLW,CASS,AVES,,,deltaE per km2 per sp.,,,9769
PAN,CASS,AVES,-1.8829855989052964e-08,4.071790889013312e-09,deltaE per km2 per sp.,535,19.140999989360573,9769
PNG,CASS,AVES,-1.5549358324696016e-08,1.6236778453976178e-09,deltaE per km2 per sp.,1581,89.52900005429984,9769
PRY,CASS,AVES,-5.9971232146314456e-09,1.8758045078102714e-10,deltaE per km2 per sp.,4103,1992.808001453355,9769
PER,CASS,AVES,-1.9229873151971568e-08,4.012692174195767e-09,deltaE per km2 per sp.,6118,722.5249999776482,9769
PHL,CASS,AVES,-3.815313584335625e-08,5.781536784157437e-09,deltaE per km2 per sp.,3412,1998.957997555062,9769
POL,CASS,AVES,0.0,,deltaE per km2 per sp.,4869,0.0,9769
PRT,CASS,AVES,0.0,,deltaE per km2 per sp.,1319,0.0,9769
ROU,CASS,AVES,0.0,,deltaE per km2 per sp.,2479,0.0,9769
RUS,CASS,AVES,0.0,,deltaE per km2 per sp.,45464,0.0,9769
RWA,CASS,AVES,-9.659456789446701e-09,1.769599948920929e-09,deltaE per km2 per sp.,249,1251.1060022735594,9769
WSM,CASS,AVES,,,deltaE per km2 per sp.,,,9769
SMR,CASS,AVES,,,deltaE per km2 per sp.,,,9769
TON,CASS,AVES,,,deltaE per km2 per sp.,,,9769
TTO,CASS,AVES,-1.8833790000593277e-09,2.1207702781828152e-09,deltaE per km2 per sp.,47,2.7349999916553505,9769
TUN,CASS,AVES,0.0,,deltaE per km2 per sp.,1216,0.0,9769
TKM,CASS,AVES,0.0,,deltaE per km2 per sp.,1245,0.0,9769
STP,CASS,AVES,-3.323545831650334e-07,2.0272506868383087e-07,deltaE per km2 per sp.,12,5.890999946594238,9769
SAU,CASS,AVES,0.0,,deltaE per km2 per sp.,2107,0.0,9769
SEN,CASS,AVES,-8.503115614371052e-10,1.1501659369713997e-10,deltaE per km2 per sp.,1393,343.0999997951836,9769
SVK,CASS,AVES,0.0,,deltaE per km2 per sp.,631,0.0,9769
SVN,CASS,AVES,0.0,,deltaE per km2 per sp.,288,0.0,9769
SLB,CASS,AVES,-6.599746550478406e-08,1.7321034105956765e-08,deltaE per km2 per sp.,234,1.2700000106543303,9769
SOM,CASS,AVES,-1.4347359624010195e-09,9.754400884586553e-10,deltaE per km2 per sp.,1027,89.17900089144706,9769
ZAF,CASS,AVES,0.0,,deltaE per km2 per sp.,5810,0.0,9769
SSD,CASS,AVES,-9.999840549843837e-10,7.962421233579527e-11,deltaE per km2 per sp.,2783,65.8570000872016,9769
ESP,CASS,AVES,0.0,,deltaE per km2 per sp.,6326,0.0,9769
LKA,CASS,AVES,-2.8191354663342032e-08,6.229100936685668e-09,deltaE per km2 per sp.,740,227.70699992589653,9769
KNA,CASS,AVES,0.0,,deltaE per km2 per sp.,2,0.0,9769
LCA,CASS,AVES,-7.969200430668622e-08,6.635202043158583e-08,deltaE per km2 per sp.,5,1.7999999999999998,9769
